year,week,h_team,a_team,div_game,line,over,temp,elo_d,appg_d,wins_d,poss_d,otds_d,ryds_d,rypc_d,npyd_d,pypa_d,cpct_d,1dcv_d,3pct_d,sack_d,ints_d,turn_d,peny_d,h_wins,line_w,over_w
2003,7.0,CLE,LAC,0.0,-3.5,41.0,58.0,128.92899999999986,-2.96875,0.416666666667,1.21597222222,-0.708333333333,-28.09375,-1.53834329262,-35.2083333333,0.0888936187641,0.0551174817222,-2.09375,0.155436230436,0.25,-0.166666666667,0.0833333333333,-15.71875,0.0,0.0,1.0
2003,7.0,DET,DAL,0.0,3.0,39.0,70.0,-133.21100000000024,-2.07291666667,-0.520833333333,-5.48142361111,0.239583333333,-44.0520833333,-0.133839546309,-17.78125,-2.2230305718,-0.0380223731552,-1.28125,0.00730326771993,-1.52083333333,0.59375,0.302083333333,-1.9375,0.0,0.0,1.0
2003,7.0,HOU,NYJ,0.0,3.5,38.0,70.0,-158.68800000000033,0.3125,0.114583333333,3.22673611111,0.291666666667,27.6770833333,0.721714995412,19.0729166667,-0.050628228045,-0.0849225961421,3.20833333333,-0.0374182399364,1.125,1.21875,1.60416666667,27.7291666667,0.0,0.0,0.0
2003,7.0,LAR,GB,0.0,-4.0,48.5,70.0,13.412999999999784,-3.375,0.0729166666667,4.0578125,-0.96875,-51.1979166667,-1.37457569945,64.9375,0.724555973317,-0.0144770134951,1.61458333333,-0.0122407365304,1.64583333333,-0.0520833333333,0.96875,-0.09375,1.0,1.0,1.0
2003,7.0,MIA,NE,1.0,-6.5,37.0,84.0,28.503000000000156,0.4375,0.09375,1.60086805556,0.4375,18.3958333333,0.0172199355426,-11.2291666667,0.67437011422,0.026735895042,0.479166666667,0.0637639380933,-1.07291666667,-0.177083333333,0.479166666667,-19.3854166667,0.0,0.0,0.0
2003,7.0,MIN,DEN,0.0,-4.0,44.0,70.0,-37.02099999999996,2.89583333333,0.0625,-0.025,0.802083333333,0.78125,-0.0888078139483,31.0520833333,1.85609099166,0.0179786998249,-0.520833333333,0.0930261259209,0.84375,-0.260416666667,-0.239583333333,9.86458333333,1.0,1.0,1.0
2003,7.0,NYG,PHI,1.0,-3.0,37.0,51.0,-47.29899999999975,1.34375,-0.0208333333333,2.31979166667,-0.09375,-29.7604166667,-1.37474297955,103.572916667,1.37255490741,0.0679757023128,4.125,-0.00257519855179,-1.79166666667,0.697916666667,0.697916666667,25.7708333333,0.0,0.0,0.0
2003,7.0,OAK,KC,1.0,4.5,47.5,75.0,-88.5329999999999,-12.6666666667,-0.666666666667,-3.30833333333,-1.33333333333,-44.3333333333,-0.0565209096459,-21.0,-1.4915525813,-0.062372470319,-4.33333333333,-0.153492259375,1.0,-0.333333333333,-0.333333333333,55.5,0.0,0.0,0.0
2003,7.0,SEA,CHI,0.0,-11.0,41.5,63.0,157.63400000000001,7.77083333333,0.53125,0.436458333333,0.895833333333,3.45833333333,-0.0532987808565,57.03125,1.46935705072,0.0364991931686,4.57291666667,0.151497113997,-0.78125,-0.854166666667,-1.57291666667,-8.91666666667,1.0,0.0,0.0
2003,7.0,SF,TB,0.0,5.0,39.0,65.0,-184.9280000000001,-2.27083333333,-0.291666666667,-2.74565972222,-0.46875,25.6145833333,0.72200091979,-56.5520833333,-0.932720052998,-0.0971979749825,-2.48958333333,-0.0550435859259,1.40625,0.5625,0.614583333333,-34.5520833333,1.0,1.0,0.0
2003,8.0,ARI,SF,1.0,7.0,41.0,80.0,-210.50099999999998,-4.66666666667,-0.166666666667,-3.04166666667,-0.5,-67.6666666667,-1.19492361209,6.83333333333,-0.27462995934,0.0247495362271,-3.66666666667,0.0227124727125,-0.666666666667,0.666666666667,1.5,-6.16666666667,1.0,1.0,0.0
2003,8.0,BAL,DEN,0.0,-2.5,36.5,67.0,-104.52099999999996,-2.33333333333,-0.166666666667,-2.65555555556,-1.0,43.5,0.492277204105,-84.0,-1.75573559322,-0.093738814274,-4.16666666667,-0.0312888500389,0.166666666667,0.333333333333,0.666666666667,16.0,1.0,1.0,0.0
2003,8.0,CHI,DET,1.0,-3.0,37.5,46.0,53.0,-0.666666666667,0.0,1.52222222222,-0.166666666667,38.8333333333,0.639832393381,-52.3333333333,0.394686666937,0.0402281707589,0.333333333333,-0.0502576127576,2.66666666667,-0.166666666667,0.5,3.16666666667,1.0,1.0,1.0
2003,8.0,CIN,SEA,0.0,3.0,41.5,49.0,-167.0239999999999,-5.83333333333,-0.5,3.43611111111,-0.5,-55.5,-1.8424043917,30.3333333333,0.0098525165309,0.0428818963893,-2.33333333333,-0.0486111111111,-0.166666666667,0.333333333333,0.5,-1.33333333333,1.0,1.0,1.0
2003,8.0,IND,HOU,1.0,-13.0,44.0,70.0,270.08100000000013,13.0,0.5,0.0638888888889,1.0,-27.0,-0.657570380487,27.6666666667,1.01951331295,0.100750850269,0.833333333333,0.128950039612,-1.0,-0.666666666667,-0.833333333333,-21.5,1.0,0.0,1.0
2003,8.0,JAX,TEN,1.0,4.5,43.5,80.0,-233.1740000000002,-9.83333333333,-0.5,-2.45277777778,-0.666666666667,16.0,0.924717370595,-35.8333333333,-2.07435995169,-0.0263806628758,-0.166666666667,-0.0447973595032,0.333333333333,0.666666666667,1.33333333333,6.5,0.0,0.0,1.0
2003,8.0,KC,BUF,0.0,-5.5,43.5,45.0,141.91599999999994,12.3333333333,0.5,-0.241666666667,0.833333333333,60.3333333333,1.64622863061,-0.833333333333,0.0833602293299,-0.0170261345363,2.0,0.0717869276693,-1.83333333333,0.0,-0.5,-30.0,1.0,1.0,0.0
2003,8.0,LAC,MIA,0.0,6.5,38.5,79.0,-194.20500000000015,-0.5,-0.5,-2.35,0.0,12.5,1.41268866829,13.1666666667,-1.14303573171,-0.0109829325317,0.666666666667,-0.13506007881,0.166666666667,0.166666666667,-0.333333333333,14.3333333333,0.0,0.0,0.0
2003,8.0,MIN,NYG,0.0,-5.5,44.5,70.0,103.52099999999996,12.3333333333,0.666666666667,-0.219444444444,2.0,26.5,0.428157999894,-5.0,3.41204671198,0.0538525921429,-4.5,0.0863006274771,0.333333333333,-1.16666666667,-2.0,-4.33333333333,0.0,0.0,1.0
2003,8.0,NE,CLE,0.0,-4.5,37.5,62.0,152.40499999999997,6.5,0.333333333333,0.325,0.333333333333,14.6666666667,-0.00219397934848,26.3333333333,0.987087879476,-0.0275374032964,-0.166666666667,-0.0733745013157,0.0,-0.666666666667,-0.666666666667,13.6666666667,1.0,1.0,0.0
2003,8.0,NO,CAR,1.0,-3.0,39.5,70.0,-28.68300000000022,4.0,-0.333333333333,-2.64722222222,0.833333333333,-27.8333333333,-0.0346161786283,41.5,1.19651530847,0.0339837941342,-0.333333333333,0.153641456583,-0.5,-0.333333333333,-0.666666666667,-11.6666666667,0.0,0.0,1.0
2003,8.0,PHI,NYJ,0.0,-3.0,36.0,67.0,58.14599999999996,0.166666666667,0.166666666667,1.07222222222,0.166666666667,43.5,1.83970481768,-78.6666666667,-2.15251457824,-0.137913326152,1.0,0.0146069208569,2.5,0.666666666667,1.5,11.8333333333,1.0,1.0,1.0
2003,8.0,PIT,LAR,0.0,-1.0,45.5,59.0,-95.77800000000002,-9.83333333333,-0.333333333333,-2.41666666667,-1.16666666667,-15.5,-0.451690705384,-36.6666666667,-0.421557955389,-0.0398271366264,-4.66666666667,-0.121322019484,1.0,0.0,-0.833333333333,43.8333333333,0.0,0.0,1.0
2003,8.0,TB,DAL,0.0,-6.0,37.0,82.0,137.79499999999985,-2.66666666667,-0.333333333333,-0.755555555556,0.5,-34.6666666667,-0.08605562051,42.8333333333,-0.527018250771,0.0810001454822,1.66666666667,0.0634769506093,-1.33333333333,0.166666666667,0.166666666667,42.0,1.0,1.0,0.0
2003,9.0,ARI,CIN,0.0,3.0,39.0,75.0,-46.76800000000003,-9.0,-0.166666666667,-2.83611111111,-1.16666666667,-5.5,0.0727528598045,-44.6666666667,-1.48473797034,-0.0538436083749,-3.33333333333,-0.112734718985,-0.666666666667,1.16666666667,1.83333333333,-5.5,1.0,1.0,0.0
2003,9.0,ATL,PHI,0.0,6.0,39.5,70.0,-186.39700000000016,-5.33333333333,-0.666666666667,-4.10833333333,-0.333333333333,-37.0,-0.228508136404,42.1666666667,0.818401369373,-0.0114288362539,-4.0,-0.171094877345,-1.0,1.0,0.5,13.1666666667,0.0,0.0,0.0
2003,9.0,BAL,JAX,0.0,-7.0,37.5,71.0,137.73599999999988,6.83333333333,0.5,2.62777777778,-0.166666666667,98.3333333333,1.23256676121,-102.5,-1.05939300106,-0.0708246708247,-1.0,-0.0525443510738,0.0,-0.333333333333,-0.666666666667,1.0,1.0,0.0,1.0
2003,9.0,CHI,LAC,0.0,-1.0,39.0,57.0,0.5389999999999873,0.5,0.166666666667,-1.11111111111,-0.333333333333,-20.0,-0.804735501865,-38.5,0.241742847374,-0.015198510807,-3.33333333333,0.0950581825582,1.0,-0.333333333333,-0.333333333333,-6.33333333333,1.0,1.0,0.0
2003,9.0,DAL,WAS,1.0,-6.0,38.5,79.0,38.60600000000022,3.0,0.5,5.65555555556,-0.333333333333,29.1666666667,-0.314089858826,-23.5,0.694440777782,0.0844156196599,-0.166666666667,-0.00459320091673,-1.33333333333,0.166666666667,-0.166666666667,-37.8333333333,1.0,1.0,0.0
2003,9.0,DEN,NE,0.0,-2.0,36.0,35.0,-67.13399999999979,-1.0,-0.333333333333,0.0111111111111,0.333333333333,11.3333333333,0.719333588651,-10.3333333333,-0.379028520944,0.025860254875,1.0,-0.0190115440115,0.166666666667,0.666666666667,0.666666666667,-19.3333333333,0.0,0.0,1.0
2003,9.0,DET,OAK,0.0,3.5,39.5,70.0,-214.48599999999988,-5.0,-0.333333333333,-0.0472222222222,-0.5,-13.0,-0.543127828054,-18.6666666667,-0.964325424791,-0.0496055694905,-1.5,0.0412004662005,-1.5,1.16666666667,1.0,-6.5,1.0,1.0,0.0
2003,9.0,HOU,CAR,0.0,6.0,37.0,70.0,-206.0880000000002,-2.83333333333,-0.666666666667,-2.53055555556,0.666666666667,-53.6666666667,-0.248464099495,44.6666666667,0.377504224933,0.0653100287594,1.0,-0.0711854186119,0.5,1.16666666667,0.833333333333,1.66666666667,1.0,1.0,0.0
2003,9.0,MIA,IND,0.0,-3.0,39.5,82.0,0.9860000000001037,-12.5,0.0,1.16666666667,-1.33333333333,30.6666666667,0.364810412148,-99.8333333333,-2.02201683058,-0.0979469633636,-2.16666666667,0.0125270562771,0.666666666667,0.333333333333,0.666666666667,25.0,0.0,0.0,1.0
2003,9.0,MIN,GB,1.0,-5.5,49.0,70.0,32.259000000000015,-1.5,0.333333333333,-0.319444444444,-0.166666666667,-17.5,-0.568433007369,33.3333333333,2.74337682553,-0.0407630839889,-3.0,-0.0377344877345,1.66666666667,-0.166666666667,-1.0,31.0,0.0,0.0,1.0
2003,9.0,NYJ,NYG,0.0,3.5,40.0,66.0,-30.020999999999958,-2.16666666667,0.0,-5.25,-0.333333333333,-10.5,0.182066366974,-42.5,0.816862652139,0.0264849671396,-7.66666666667,0.0258379420144,-0.5,-1.16666666667,-1.5,-39.8333333333,0.0,1.0,1.0
2003,9.0,SEA,PIT,0.0,-5.0,44.0,44.0,75.80299999999988,7.5,0.5,-2.35277777778,1.16666666667,40.0,1.0875811265,11.3333333333,1.15530827776,0.02577592214,4.0,0.244082306582,-0.833333333333,-0.666666666667,-0.666666666667,-11.3333333333,1.0,1.0,0.0
2003,9.0,SF,LAR,1.0,5.0,44.0,58.0,-73.4559999999999,-15.1666666667,-0.5,-5.08611111111,-1.66666666667,24.8333333333,0.759193668704,-85.6666666667,-1.40077068096,-0.090674408474,-6.5,-0.0756829363447,0.833333333333,-0.166666666667,-0.666666666667,7.5,1.0,1.0,0.0
2003,9.0,TB,NO,1.0,-8.0,39.0,82.0,186.0920000000001,0.333333333333,0.166666666667,4.36944444444,0.0,-15.5,-0.263700927027,41.8333333333,-0.016731299013,0.0233037285648,1.5,-0.076131969882,-0.833333333333,0.166666666667,-0.666666666667,46.1666666667,0.0,0.0,0.0
2003,10.0,CAR,TB,1.0,3.5,34.5,50.0,-124.77299999999991,-3.83333333333,0.166666666667,-0.0194444444444,-0.833333333333,62.3333333333,0.602666837448,-56.0,-0.409326343009,-0.0398768077201,0.0,0.0426992805669,-0.166666666667,-0.666666666667,-0.5,-25.3333333333,1.0,1.0,1.0
2003,10.0,CIN,HOU,0.0,-4.0,40.0,43.0,36.71199999999999,3.0,0.166666666667,-1.75555555556,0.0,-36.8333333333,-1.13331879114,-3.33333333333,-0.0251979249762,-0.0348864099719,-2.5,0.0478988603989,0.666666666667,-0.666666666667,-1.33333333333,0.333333333333,1.0,1.0,1.0
2003,10.0,DAL,BUF,0.0,-4.0,37.0,55.0,18.789999999999964,8.16666666667,0.5,3.55555555556,0.833333333333,49.3333333333,0.233057891427,9.33333333333,1.11425211359,-0.00170147830342,2.33333333333,0.123328523329,-1.83333333333,-0.666666666667,-1.0,-27.1666666667,1.0,0.0,0.0
2003,10.0,DET,CHI,1.0,0.0,37.5,70.0,-65.75200000000018,-4.83333333333,-0.333333333333,-4.29166666667,-0.333333333333,-36.8333333333,-0.370464257964,-5.0,-1.37068836006,-0.0685693795276,-2.83333333333,-0.0524489399489,-2.16666666667,0.666666666667,0.5,-6.0,1.0,1.0,0.0
2003,10.0,GB,PHI,0.0,-4.5,43.0,39.0,-58.041999999999916,7.0,-0.333333333333,0.836111111111,1.33333333333,23.8333333333,0.796068608324,73.8333333333,1.61735156467,0.150409381175,4.66666666667,0.0648525086025,-1.83333333333,0.166666666667,0.5,-12.5,0.0,0.0,0.0
2003,10.0,JAX,IND,1.0,6.0,44.0,62.0,-254.36900000000014,-14.1666666667,-0.666666666667,-4.25277777778,-1.66666666667,11.6666666667,0.81846963847,-59.8333333333,-1.61804802549,-0.0997687859703,-3.16666666667,-0.0638753947577,1.5,0.833333333333,1.5,20.6666666667,1.0,1.0,1.0
2003,10.0,KC,CLE,0.0,-9.0,43.5,45.0,206.30800000000022,13.6666666667,0.5,-2.70833333333,1.33333333333,22.8333333333,0.504215753945,52.3333333333,1.61254291467,-0.0842255870387,0.333333333333,-0.0604160545337,-1.5,-0.333333333333,-0.666666666667,-11.1666666667,1.0,1.0,1.0
2003,10.0,LAC,MIN,0.0,5.5,45.0,66.0,-170.10500000000002,-10.6666666667,-0.5,1.48055555556,-1.5,17.6666666667,0.431994269643,-65.3333333333,-3.59142996216,-0.0273368082429,1.16666666667,-0.0984552484552,-0.333333333333,0.833333333333,1.33333333333,-1.16666666667,1.0,1.0,1.0
2003,10.0,LAR,BAL,0.0,-6.5,43.0,70.0,32.506000000000085,6.16666666667,0.0,5.69444444444,1.33333333333,-63.0,-1.53754648594,157.333333333,2.1724503693,0.10608061337,8.0,0.0950423351159,0.0,0.5,0.333333333333,-12.3333333333,1.0,1.0,1.0
2003,10.0,NYG,ATL,0.0,-11.5,41.0,40.0,160.87799999999993,6.33333333333,0.5,7.67777777778,0.666666666667,8.16666666667,-1.0755873416,119.333333333,1.03201158192,0.0912962362436,11.3333333333,0.06650412496,-1.33333333333,-0.5,-0.666666666667,11.3333333333,0.0,0.0,0.0
2003,10.0,OAK,NYJ,0.0,3.0,38.0,61.0,-1.4429999999999836,-3.5,-0.166666666667,-0.0555555555556,-0.5,-14.0,0.0184284538322,-2.0,-1.12571189121,-0.0587539256083,-0.833333333333,-0.0570544465281,1.33333333333,0.833333333333,0.5,39.6666666667,0.0,0.0,1.0
2003,10.0,PIT,ARI,0.0,-7.0,40.5,38.0,75.55500000000006,0.5,-0.333333333333,1.63611111111,-0.166666666667,-11.6666666667,0.0740466061943,34.5,0.233150019407,-0.0267593751449,2.33333333333,-0.0660367410367,1.5,0.166666666667,0.0,10.1666666667,1.0,1.0,1.0
2003,10.0,TEN,MIA,0.0,-5.5,39.5,49.0,61.50299999999993,12.0,0.166666666667,3.18333333333,1.16666666667,-3.33333333333,-0.607581493645,92.6666666667,3.28073885193,0.0980979689744,3.33333333333,0.0653525804261,-0.333333333333,-0.5,-1.33333333333,-8.33333333333,1.0,1.0,0.0
2003,10.0,WAS,SEA,0.0,3.0,41.0,42.0,-98.00600000000009,-4.66666666667,-0.5,-0.766666666667,-0.5,-34.3333333333,-0.747539480992,-32.6666666667,-1.17108313033,-0.107581947379,-4.83333333333,-0.174618559545,0.0,-0.333333333333,-0.666666666667,34.3333333333,1.0,1.0,1.0
2003,11.0,BUF,HOU,0.0,-7.0,37.5,47.0,143.82600000000002,-7.33333333333,0.0,1.56666666667,-1.33333333333,-29.3333333333,-1.28196349063,-18.5,-1.27313168805,-0.0196134974298,-0.833333333333,-0.0840455840456,1.66666666667,0.166666666667,1.0,1.83333333333,0.0,0.0,0.0
2003,11.0,CAR,WAS,0.0,-6.0,37.0,63.0,58.59899999999993,2.16666666667,0.333333333333,4.56666666667,-0.166666666667,62.0,0.537704495614,23.5,1.48102453787,0.0763602081149,3.66666666667,0.0974993824259,-1.0,-0.333333333333,0.333333333333,-19.5,1.0,0.0,0.0
2003,11.0,CHI,LAR,0.0,6.0,41.0,48.0,-183.56699999999978,-12.5,-0.333333333333,-1.16944444444,-1.5,26.3333333333,0.774454560483,-117.833333333,-1.68759997617,-0.0366352425888,-6.0,-0.0378332859951,0.0,-0.5,-0.666666666667,10.5,0.0,1.0,1.0
2003,11.0,CIN,KC,0.0,6.0,48.0,54.0,-272.02,-5.16666666667,-0.333333333333,3.55833333333,-0.333333333333,4.0,-0.870851033168,-32.6666666667,-0.351044319359,0.0479914073551,-0.5,0.0811150314827,0.0,0.333333333333,0.0,3.66666666667,1.0,1.0,0.0
2003,11.0,CLE,ARI,0.0,-5.0,37.5,43.0,96.8409999999999,2.83333333333,0.0,1.54166666667,0.166666666667,-1.16666666667,0.458290461087,0.666666666667,0.101814362783,0.0744405450995,3.33333333333,0.0941829004329,0.166666666667,0.0,-0.333333333333,-8.5,1.0,1.0,1.0
2003,11.0,DEN,LAC,1.0,-8.5,44.0,52.0,138.68399999999997,-4.16666666667,0.0,1.24444444444,-1.0,-37.6666666667,-1.12168429786,14.6666666667,-0.15625748214,-0.0432010725426,0.166666666667,-0.030513005513,-0.166666666667,0.333333333333,0.333333333333,-19.0,1.0,1.0,1.0
2003,11.0,IND,NYJ,0.0,-6.0,43.5,70.0,97.25500000000011,10.3333333333,0.166666666667,1.75,1.0,-33.6666666667,-0.892646786287,95.6666666667,1.25440644275,0.0666208329947,3.0,-0.0180527075264,-0.5,0.333333333333,0.333333333333,8.66666666667,1.0,1.0,1.0
2003,11.0,MIA,BAL,0.0,-5.0,33.0,79.0,49.35500000000002,-4.0,0.0,-3.79722222222,0.0,-70.8333333333,-0.839450902484,30.3333333333,0.127556693774,0.0627571199785,-1.33333333333,-0.00878467937291,-0.333333333333,-0.333333333333,-0.333333333333,-3.33333333333,1.0,0.0,0.0
2003,11.0,NE,DAL,0.0,-4.0,35.0,33.0,119.17100000000005,2.33333333333,0.0,-2.53333333333,0.166666666667,-20.3333333333,0.158330463654,63.1666666667,1.30221711387,-0.00414654927455,0.5,-0.0525402837903,-0.166666666667,-0.333333333333,-0.333333333333,23.0,1.0,1.0,0.0
2003,11.0,NO,ATL,1.0,-9.0,44.0,70.0,57.54600000000005,7.83333333333,0.333333333333,3.98611111111,0.666666666667,5.66666666667,-0.72358606618,51.1666666667,1.05456391636,0.0636442009091,3.66666666667,0.176282051282,-1.16666666667,-0.333333333333,-0.166666666667,-12.6666666667,1.0,0.0,0.0
2003,11.0,OAK,MIN,0.0,4.5,46.0,55.0,-31.521999999999707,-10.8333333333,-0.333333333333,1.34722222222,-1.83333333333,-3.33333333333,-0.164765364308,-39.1666666667,-3.11720847651,-0.077198360117,0.333333333333,-0.0630831586714,-0.5,0.666666666667,1.16666666667,-1.0,1.0,1.0,0.0
2003,11.0,PHI,NYG,1.0,-3.0,38.0,52.0,119.20800000000008,5.5,0.5,-3.73333333333,0.666666666667,15.0,0.248766770402,-115.5,-0.620939692859,-0.086926998818,-6.66666666667,-0.0305178889738,0.833333333333,-1.0,-1.5,-14.5,1.0,1.0,0.0
2003,11.0,SEA,DET,0.0,-11.0,39.5,46.0,164.13599999999974,5.5,0.166666666667,1.05555555556,1.0,37.1666666667,1.00226948882,66.3333333333,2.56035176081,0.106830352231,8.33333333333,0.157384976135,2.5,-0.166666666667,0.5,-8.16666666667,1.0,1.0,1.0
2003,11.0,SF,PIT,0.0,-4.0,41.5,57.0,96.4960000000001,2.0,0.333333333333,2.35833333333,0.666666666667,63.5,1.03474068072,11.3333333333,0.789171299362,0.0195463305127,4.0,0.200690975691,-0.666666666667,-0.166666666667,-0.166666666667,-27.6666666667,1.0,1.0,1.0
2003,11.0,TB,GB,0.0,-3.5,41.0,80.0,89.28399999999988,-7.33333333333,-0.166666666667,0.144444444444,-1.5,-92.6666666667,-1.82353709515,65.0,0.188061437443,-0.0884827338025,-2.83333333333,-0.072283966034,0.166666666667,0.333333333333,0.166666666667,33.8333333333,0.0,0.0,0.0
2003,11.0,TEN,JAX,1.0,-9.0,44.5,60.0,259.683,12.8333333333,0.5,3.64444444444,0.833333333333,-10.0,-0.94196237705,20.0,2.28703412392,0.107482476821,-0.666666666667,-0.0101476954418,-1.0,-1.33333333333,-2.66666666667,-0.833333333333,1.0,0.0,0.0
2003,12.0,ARI,LAR,1.0,7.0,44.0,58.0,-257.0350000000001,-15.0,-0.5,-1.81388888889,-1.33333333333,22.3333333333,0.549201968584,-95.6666666667,-2.28979735487,-0.0702913550994,-4.83333333333,-0.0525703463203,-0.5,-0.166666666667,-0.5,-0.833333333333,0.0,1.0,1.0
2003,12.0,ATL,TEN,0.0,6.5,44.0,70.0,-238.17299999999977,-11.6666666667,-0.666666666667,-8.10277777778,-0.833333333333,29.0,2.18201378405,-112.5,-4.22454447045,-0.170908747558,-4.0,-0.147487806311,0.5,0.833333333333,1.16666666667,11.3333333333,0.0,0.0,1.0
2003,12.0,BAL,SEA,0.0,-3.0,36.0,55.0,-24.72700000000009,-2.66666666667,-0.166666666667,1.86111111111,-1.0,12.0,-0.411381917408,-81.3333333333,-1.5288899316,-0.129482461214,-6.83333333333,-0.173240933903,-0.166666666667,0.166666666667,0.666666666667,23.6666666667,1.0,0.0,1.0
2003,12.0,BUF,IND,0.0,3.0,38.5,70.0,-150.8660000000002,-17.0,-0.333333333333,-0.747222222222,-2.33333333333,27.5,1.09128051124,-166.666666667,-2.83640015353,-0.0888736632803,-6.0,-0.13373963999,2.66666666667,0.5,1.0,8.83333333333,0.0,0.0,0.0
2003,12.0,CLE,PIT,1.0,-3.0,40.5,61.0,24.94399999999996,4.5,0.333333333333,4.41944444444,0.5,29.0,0.608515686312,1.66666666667,0.225638959806,0.147674706814,4.66666666667,0.0955655455655,-0.666666666667,-0.166666666667,-0.5,-15.1666666667,0.0,0.0,0.0
2003,12.0,DAL,CAR,0.0,-3.0,33.0,44.0,-23.876999999999953,-4.66666666667,0.0,0.0638888888889,-0.333333333333,-15.1666666667,-0.451922202977,-68.0,-2.37896398972,-0.0213503762934,-1.33333333333,0.0324913512414,-0.166666666667,0.333333333333,-0.166666666667,-14.0,1.0,1.0,1.0
2003,12.0,DEN,CHI,0.0,-10.5,38.5,18.0,165.96600000000012,4.0,0.0,0.961111111111,0.333333333333,38.1666666667,1.11033049674,32.8333333333,-0.107835912432,-0.0180028596063,4.66666666667,-0.0387869075369,-0.5,0.666666666667,0.833333333333,-8.66666666667,0.0,0.0,0.0
2003,12.0,GB,SF,0.0,-3.5,40.0,38.0,-9.329999999999927,2.83333333333,-0.166666666667,1.28333333333,0.666666666667,40.8333333333,1.14369098988,-27.6666666667,-1.10652287793,0.0471078222012,2.0,-0.0125911670029,0.0,0.333333333333,0.666666666667,-5.16666666667,1.0,1.0,0.0
2003,12.0,HOU,NE,0.0,5.0,37.0,70.0,-298.972,-3.33333333333,-0.666666666667,-1.74166666667,0.333333333333,17.6666666667,1.17177340699,-35.3333333333,0.347328961337,0.0894943041805,-0.166666666667,0.00747030747031,0.666666666667,0.833333333333,0.333333333333,-11.3333333333,0.0,1.0,1.0
2003,12.0,KC,OAK,1.0,-11.0,44.5,30.0,152.78999999999996,12.6666666667,0.666666666667,-2.76111111111,1.83333333333,-26.8333333333,0.0532629554986,84.3333333333,0.448811207777,-0.0140144730313,1.16666666667,-0.0192914928209,-0.833333333333,-0.833333333333,-1.16666666667,-14.5,1.0,0.0,1.0
2003,12.0,LAC,CIN,0.0,3.0,43.0,67.0,-42.52700000000027,-5.83333333333,-0.333333333333,-7.12222222222,-0.5,-12.6666666667,1.1943987707,-64.5,-1.57283006083,-0.0447910915468,-3.83333333333,-0.0955972268472,0.666666666667,0.333333333333,1.16666666667,6.66666666667,0.0,0.0,1.0
2003,12.0,MIA,WAS,0.0,-7.0,35.0,74.0,114.85099999999989,-1.16666666667,0.333333333333,1.10833333333,-0.5,10.0,0.064152008141,-5.0,0.491430706905,0.053062421561,0.166666666667,-0.0330203293439,-0.833333333333,0.0,0.666666666667,4.83333333333,1.0,0.0,1.0
2003,12.0,MIN,DET,1.0,-10.5,47.5,70.0,136.279,11.3333333333,0.0,3.2,1.83333333333,41.1666666667,1.01583031243,90.8333333333,3.35222434181,0.0968338599946,6.5,0.127764596515,2.16666666667,-0.5,-0.166666666667,11.6666666667,1.0,0.0,0.0
2003,12.0,NYJ,JAX,0.0,-4.0,43.0,53.0,92.33999999999992,8.33333333333,0.166666666667,-2.10833333333,1.0,17.1666666667,1.06133847634,-9.66666666667,1.76243149284,0.0533944580941,-0.833333333333,-0.0187517733957,-0.333333333333,-1.0,-1.66666666667,-19.6666666667,1.0,0.0,0.0
2003,12.0,PHI,NO,0.0,-5.5,39.5,56.0,121.18000000000006,-1.83333333333,0.166666666667,-4.32777777778,0.166666666667,-34.5,-0.580031554309,-20.0,0.115822201402,0.021551866978,-1.5,-0.10072011322,-0.166666666667,-0.5,-0.666666666667,-9.16666666667,1.0,1.0,1.0
2003,12.0,TB,NYG,0.0,-6.0,38.0,70.0,104.36900000000014,2.66666666667,0.0,-3.48888888889,0.333333333333,-13.5,0.705189280481,-39.0,0.28514022181,0.00323918716735,-6.0,-0.0769554791614,0.166666666667,0.0,0.166666666667,-18.3333333333,1.0,0.0,0.0
2003,13.0,BAL,SF,0.0,-3.0,37.0,42.0,-31.164999999999964,3.66666666667,0.0,2.05277777778,0.0,-8.83333333333,-0.531262561296,-12.0,-0.244290247691,-0.0639298900593,-2.5,-0.0924643031261,1.33333333333,0.666666666667,1.66666666667,47.8333333333,1.0,1.0,1.0
2003,13.0,CAR,PHI,0.0,-1.5,37.0,59.0,-120.23000000000002,-3.66666666667,-0.5,1.29722222222,-0.666666666667,-10.0,-0.850277449824,35.6666666667,0.317017537391,-0.0661146371791,-0.5,-0.0332533207533,-1.0,0.666666666667,1.33333333333,-9.83333333333,0.0,0.0,1.0
2003,13.0,CHI,ARI,0.0,-4.5,36.0,51.0,106.50099999999998,2.0,0.166666666667,0.841666666667,0.0,-38.0,-1.14390931891,-27.3333333333,-0.494843488042,0.0231904308493,-0.5,0.00396760102642,0.166666666667,-0.5,-1.0,-12.1666666667,1.0,1.0,0.0
2003,13.0,DAL,MIA,0.0,-3.0,34.5,60.0,-52.26099999999997,-0.5,0.166666666667,4.36944444444,0.166666666667,17.3333333333,-0.18622453629,2.33333333333,-0.799936862398,0.0123960779218,2.5,0.112343674844,-0.666666666667,0.0,-0.5,16.3333333333,0.0,0.0,1.0
